run_id,empresa,tipo,model_id,model_label,api_provider,provider_upstream,doc_id,prompt_id,repetition,ok,error_kind,truncated,finish_reason,attempts,wer,cer,num_f1,html_sem_texto_extra,prompt_tokens,completion_tokens,total_tokens,cost_usd,cost_source,latency_s,saida_formato,ref_n_tokens,hyp_n_tokens,num_n_ref,num_n_hyp,num_acertos,timestamp_utc,pasta,resposta
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p600,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:18:46Z,chamadas/google__gemini-3.7-flash/1891-08-01_p600__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p601,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:18:49Z,chamadas/google__gemini-3.7-flash/1891-08-01_p601__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p606,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:20:17Z,chamadas/google__gemini-3.7-flash/1891-08-01_p606__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p732,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:22:27Z,chamadas/google__gemini-3.7-flash/1900-04-01_p732__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p733,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:24:28Z,chamadas/google__gemini-3.7-flash/1900-04-01_p733__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p735,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:25:29Z,chamadas/google__gemini-3.7-flash/1900-04-01_p735__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1910-04-01_p985,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:27:25Z,chamadas/google__gemini-3.7-flash/1910-04-01_p985__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,google,1910-04-01_p986,p1,0,True,,False,STOP,1,0.009208103130755065,0.002017872585759585,1.0,True,1132,5395,6527,0.02108025,tabela_precos,31.638460399932228,html,1086,1086,10,10,10,2026-09-08T19:29:05Z,chamadas/google__gemini-3.7-flash/1910-04-01_p986__p1__r0,resposta.html
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,google,1910-04-01_p995,p1,0,True,,False,STOP,1,0.0549777117384844,0.03629536921151439,0.949748743718593,True,1132,7543,8675,0.02913525,tabela_precos,21.65583910001442,html,673,678,200,198,189,2026-09-08T19:29:37Z,chamadas/google__gemini-3.7-flash/1910-04-01_p995__p1__r0,resposta.html
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1920-04-01_p2085,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:29:58Z,chamadas/google__gemini-3.7-flash/1920-04-01_p2085__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1920-04-01_p2099,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:30:13Z,chamadas/google__gemini-3.7-flash/1920-04-01_p2099__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1930-04-01_p3190,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:30:17Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3190__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1930-04-01_p3192,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:30:25Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3192__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1930-04-01_p3201,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T19:30:31Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3201__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p599,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:08:52Z,chamadas/google__gemini-3.7-flash/1891-08-01_p599__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p600,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:09:01Z,chamadas/google__gemini-3.7-flash/1891-08-01_p600__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p601,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:09:28Z,chamadas/google__gemini-3.7-flash/1891-08-01_p601__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1891-08-01_p606,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:09:52Z,chamadas/google__gemini-3.7-flash/1891-08-01_p606__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p732,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:09:55Z,chamadas/google__gemini-3.7-flash/1900-04-01_p732__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p733,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:10:18Z,chamadas/google__gemini-3.7-flash/1900-04-01_p733__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1900-04-01_p735,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:10:36Z,chamadas/google__gemini-3.7-flash/1900-04-01_p735__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1910-04-01_p985,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:11:06Z,chamadas/google__gemini-3.7-flash/1910-04-01_p985__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1920-04-01_p2085,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:11:15Z,chamadas/google__gemini-3.7-flash/1920-04-01_p2085__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,google,1920-04-01_p2099,p1,0,True,,False,STOP,1,0.022278803309993635,0.007132667617689016,1.0,True,1132,6296,7428,0.024459,tabela_precos,38.32306940003764,html,1571,1568,29,29,29,2026-09-08T20:11:54Z,chamadas/google__gemini-3.7-flash/1920-04-01_p2099__p1__r0,resposta.html
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,google,1930-04-01_p3190,p1,0,True,,False,STOP,1,0.022413793103448276,0.007102272727272727,0.9696969696969697,True,1132,5177,6309,0.02026275,tabela_precos,18.54887920001056,html,1160,1161,66,66,64,2026-09-08T20:12:32Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3190__p1__r0,resposta.html
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1930-04-01_p3192,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:12:51Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3192__p1__r0,
20260907-153806,Google,fechado,google/gemini-3.7-flash,Gemini 3.7 Flash,gemini,,1930-04-01_p3201,p1,0,False,servidor,False,,1,,,,,,,,,,,,,,,,,2026-09-08T20:12:58Z,chamadas/google__gemini-3.7-flash/1930-04-01_p3201__p1__r0,
